episode,reward,steps,td_error,epsilon
988,-486.0,174,1.6009030729821903,0.610105405291698
989,-68.0,35,3.002593257023387,0.6098003525890522
990,-113.0,35,2.0508966324078837,0.6094954524127577
991,-230.0,80,1.2527699629605533,0.6091907046865513
992,-88.0,37,1.4873758925590768,0.6088861093342081
993,-78.0,45,3.154715679317712,0.608581666279541
994,-71.0,29,2.281015103143825,0.6082773754464013
995,-73.0,31,1.093996628603359,0.6079732367586781
996,-109.0,67,1.7238909227662438,0.6076692501402988
997,-410.0,152,1.2610637360493424,0.6073654155152287
998,-54.0,30,1.667723305176904,0.6070617328074711
999,-553.0,187,1.1095675479960279,0.6067582019410674
1000,-50.0,26,2.203057241281466,0.606454822840097
1001,-221.0,71,2.6283741274916577,0.606151595428677
1002,-112.0,52,1.319704180858454,0.6058485196309628
1003,-148.0,61,1.9532809379058664,0.6055455953711473
1004,-52.0,37,1.6245962743723679,0.6052428225734617
1005,-24.0,27,1.6568387418831987,0.6049402011621751
1006,-274.0,79,1.482612946447667,0.604637731061594
1007,-16.0,28,1.2194846155913364,0.6043354121960632
1008,-158.0,71,2.6680823202642387,0.6040332444899652
1009,-179.0,65,1.4265653374361762,0.6037312278677203
1010,-123.0,45,1.575589954739169,0.6034293622537864
1011,-71.0,29,2.33275015608317,0.6031276475726596
1012,-76.0,34,2.331435433279524,0.6028260837488733
1013,-8.0,20,1.9799312363737578,0.6025246707069989
1014,-74.0,50,2.143155638676484,0.6022234083716455
1015,-127.0,40,1.4519823807466978,0.6019222966674597
1016,-16.0,19,2.075227361750664,0.601621335519126
1017,-71.0,29,2.5881215648476905,0.6013205248513664
1018,-28.0,22,2.5324583986769067,0.6010198645889407
1019,-17.0,20,1.99794882515959,0.6007193546566463
1020,-43.0,28,1.430821039196543,0.6004189949793179
1021,-311.0,89,1.4492940974184074,0.6001187854818283
1022,-410.0,143,2.0882993223693815,0.5998187260890874
1023,-48.0,24,1.1363015663170286,0.5995188167260429
1024,-13.0,16,2.310723992800723,0.5992190573176799
1025,-65.0,41,1.3116970450429106,0.5989194477890211
1026,-138.0,51,2.5761427234740983,0.5986199880651266
1027,-62.0,38,2.0605321621642516,0.5983206780710941
1028,-189.0,75,2.012463327983773,0.5980215177320586
1029,-15.0,27,2.841194122943301,0.5977225069731926
1030,-6.0,18,1.7091675683599319,0.5974236457197061
1031,-150.0,54,2.455953918125073,0.5971249338968463
1032,-54.0,48,3.27115495469528,0.5968263714298979
1033,-166.0,70,2.6104358131643832,0.596527958244183
1034,-122.0,35,1.656434293240917,0.596229694265061
1035,-153.0,48,3.2520218575119526,0.5959315794179285
1036,-146.0,59,1.450052336613581,0.5956336136282195
1037,-34.0,19,2.6982026082841837,0.5953357968214055
1038,-61.0,37,2.043819227088633,0.5950381289229948
1039,-231.0,90,1.4141257314558355,0.5947406098585333
1040,-125.0,56,1.8522070873366043,0.594443239553604
1041,-5.0,17,1.566241901864771,0.5941460179338273
1042,-134.0,56,1.5066619186181567,0.5938489449248604
1043,-41.0,35,1.965646835959518,0.593552020452398
1044,-43.0,37,2.2167910705354767,0.5932552444421718
1045,-227.0,77,1.6641282189397946,0.5929586168199508
1046,-191.0,68,1.679895593130414,0.5926621375115408
1047,-86.0,35,1.6764643447538259,0.5923658064427851
1048,-158.0,53,2.8745214317803955,0.5920696235395638
1049,-188.0,74,1.4605166096663638,0.5917735887277941
1050,-40.0,25,1.4399712554424604,0.5914777019334302
1051,-23.0,17,2.330491354949049,0.5911819630824635
1052,-67.0,43,1.5627445656199486,0.5908863721009223
1053,-49.0,25,2.1536189149268576,0.5905909289148719
1054,-137.0,50,2.176218638215843,0.5902956334504145
1055,-25.0,19,2.2003767764081634,0.5900004856336893
1056,-204.0,72,3.790968514550018,0.5897054853908725
1057,-24.0,18,1.8436611840896608,0.5894106326481772
1058,-241.0,73,3.0007358698443216,0.5891159273318531
1059,-21.0,24,2.1642821242655175,0.5888213693681873
1060,-57.0,33,2.687924216061853,0.5885269586835032
1061,-222.0,81,1.6753181050901313,0.5882326952041615
1062,-116.0,47,2.0628498282903704,0.5879385788565595
1063,-386.0,155,1.3739220161542334,0.5876446095671313
1064,-39.0,33,1.6783299180103637,0.5873507872623477
1065,-86.0,35,2.6353783186633395,0.5870571118687166
1066,-121.0,52,1.510010109358053,0.5867635833127822
1067,-55.0,31,2.5489659922857175,0.5864702015211258
1068,-79.0,46,1.856255862327332,0.5861769664203653
1069,-62.0,38,1.6246416018150585,0.5858838779371551
1070,-41.0,26,2.461313029449797,0.5855909359981866
1071,-89.0,38,2.871447338440405,0.5852981405301875
1072,-53.0,29,2.6434207087390997,0.5850054914599224
1073,-107.0,38,2.707655643716931,0.5847129887141925
1074,-10.0,22,2.367735201389242,0.5844206322198354
1075,-47.0,32,2.1206268815914147,0.5841284219037255
1076,-60.0,36,1.5298861234592782,0.5838363576927736
1077,-32.0,26,2.0639607899173282,0.5835444395139273
1078,-56.0,41,2.8181955472178215,0.5832526672941704
1079,-34.0,19,1.861282886825072,0.5829610409605233
1080,-25.0,19,1.474583608274188,0.582669560440043
1081,-46.0,22,1.8643788189718178,0.582378225659823
1082,-65.0,32,0.9948185775069689,0.5820870365469931
1083,-107.0,47,1.9456054836047112,0.5817959930287196
1084,-7.0,19,3.4289712146218525,0.5815050950322053
1085,-92.0,41,2.03056990908038,0.5812143424846892
1086,-114.0,36,2.327622450708017,0.5809237353134469
1087,-94.0,43,1.6366292703486582,0.5806332734457902
1088,-93.0,33,3.4955655180289065,0.5803429568090673
1089,-137.0,59,2.2461852550078465,0.5800527853306628
1090,-190.0,76,2.2917315659281883,0.5797627589379976
1091,-264.0,114,1.320726780862764,0.5794728775585286
1092,-195.0,81,1.3417823318629352,0.5791831411197493
1093,-37.0,31,2.4739133425649724,0.5788935495491895
1094,-50.0,35,1.9484294961135138,0.5786041027744149
1095,-98.0,38,3.4734996049821056,0.5783148007230277
1096,-40.0,25,1.9824858817526119,0.5780256433226661
1097,-260.0,83,1.8795432015607356,0.5777366305010049
1098,-50.0,35,1.553147062430309,0.5774477621857544
1099,-169.0,73,1.1493211450147287,0.5771590383046616
1100,-117.0,57,2.5624188695855623,0.5768704587855094
1101,-62.0,38,1.8294558056820853,0.5765820235561167
1102,-38.0,23,2.560126505662642,0.5762937325443386
1103,-110.0,50,1.2035755176390284,0.5760055856780665
1104,-53.0,29,3.0282018662441237,0.5757175828852275
1105,-38.0,23,3.3533568718836055,0.5754297240937849
1106,-107.0,47,2.659686800574038,0.5751420092317381
1107,-246.0,96,1.149087699712891,0.5748544382271222
1108,-171.0,66,1.560151670672798,0.5745670110080087
1109,-156.0,105,1.3924179227169142,0.5742797275025047
1110,-109.0,40,1.3435689416151815,0.5739925876387535
1111,-62.0,38,2.2891206876555508,0.5737055913449342
1112,-87.0,36,1.9950844589332415,0.5734187385492617
1113,-12.0,15,1.6259788429812543,0.5731320291799872
1114,-13.0,16,3.4868534094469625,0.5728454631653972
1115,-56.0,23,2.9512884479702057,0.5725590404338146
1116,-157.0,61,1.7077441484356948,0.5722727609135977
1117,-247.0,79,3.1251779037181096,0.571986624533141
1118,-44.0,29,3.1225001918573705,0.5717006312208744
1119,-10.0,22,2.0621811338011913,0.571414780905264
1120,-18.0,21,1.9941628276137304,0.5711290735148113
1121,-414.0,165,1.4851751384214065,0.570843508978054
1122,-96.0,36,2.212582129768277,0.570558087223565
1123,-71.0,29,2.647198451908441,0.5702728081799533
1124,-279.0,111,1.740932633728625,0.5699876717758634
1125,-102.0,51,1.6089181575868337,0.5697026779399755
1126,-90.0,30,1.3871099906700237,0.5694178266010056
1127,-172.0,76,1.242655221787127,0.5691331176877051
1128,-152.0,56,1.4339344621029773,0.5688485511288613
1129,-285.0,99,1.6482863996621004,0.5685641268532969
1130,-65.0,41,1.3750158408931425,0.5682798447898704
1131,-50.0,26,2.2409997636036163,0.5679957048674754
1132,-5.0,17,1.9056327977745962,0.5677117070150417
1133,-35.0,29,2.996331355974001,0.5674278511615342
1134,-55.0,31,1.2569877779751906,0.5671441372359535
1135,-117.0,57,1.4501431511824823,0.5668605651673355
1136,-102.0,42,1.7234245734618774,0.5665771348847519
1137,-89.0,47,2.5158124090138085,0.5662938463173096
1138,-146.0,50,1.6568285197285844,0.5660106993941509
1139,-112.0,43,2.2758477156695958,0.5657276940444539
1140,-69.0,45,1.8190227055958657,0.5654448301974317
1141,-82.0,40,1.6463224998684454,0.5651621077823331
1142,-81.0,30,2.518096412973265,0.564879526728442
1143,-13.0,16,1.2945693566591818,0.5645970869650778
1144,-84.0,51,1.677898268459279,0.5643147884215953
1145,-73.0,40,1.8331178365723368,0.5640326310273845
1146,-96.0,45,1.741637884241148,0.5637506147118709
1147,-32.0,17,1.9516815639966973,0.563468739404515
1148,-108.0,57,1.9845752269111845,0.5631870050348128
1149,-38.0,23,2.3511197950672953,0.5629054115322955
1150,-85.0,52,1.0037734528208035,0.5626239588265294
1151,-74.0,41,2.8927071002734714,0.5623426468471161
1152,-85.0,43,2.2555756067471804,0.5620614755236926
1153,1.0,11,0.9065168334598649,0.5617804447859307
1154,-86.0,35,1.4659882677232985,0.5614995545635377
1155,-40.0,25,2.0415279850479595,0.561218804786256
1156,-77.0,35,2.1527728970300335,0.5609381953838629
1157,-74.0,41,1.258485826952948,0.560657726286171
1158,-238.0,88,1.7316024421423106,0.560377397423028
1159,-50.0,26,1.9904023125677601,0.5600972087243165
1160,-30.0,24,1.792106163071673,0.5598171601199543
1161,-41.0,35,3.382101226724053,0.5595372515398943
1162,-54.0,30,1.6556831798257623,0.5592574829141244
1163,-366.0,108,1.4532670929340625,0.5589778541726673
1164,-78.0,36,2.7434998291778703,0.558698365245581
1165,-22.0,16,1.6521621755507154,0.5584190160629583
1166,-61.0,28,1.544796343987626,0.5581398065549269
1167,-93.0,42,1.7392689294392936,0.5578607366516495
1168,-348.0,135,1.324294707392784,0.5575818062833237
1169,-133.0,55,3.7915285534161924,0.557303015380182
1170,-35.0,20,1.014581618007079,0.557024363872492
1171,-46.0,31,2.375054408829232,0.5567458516905558
1172,-142.0,55,1.5204191837871617,0.5564674787647106
1173,-323.0,137,1.6619968970602046,0.5561892450253283
1174,-2.0,14,1.7282844090774028,0.5559111504028157
1175,-64.0,22,3.3305955650645456,0.5556331948276143
1176,-112.0,43,2.259180083112543,0.5553553782302005
1177,-52.0,19,1.5182519117685542,0.5550777005410855
1178,1.0,11,1.9271165189143518,0.554800161690815
1179,-21.0,24,0.7289312895261163,0.5545227616099696
1180,-31.0,25,2.9201123209369566,0.5542455002291646
1181,-212.0,80,1.7173522741959772,0.55396837747905
1182,-1.0,13,1.3874588351825823,0.5536913932903106
1183,-64.0,49,1.354079945365434,0.5534145475936655
1184,-248.0,89,1.6856166345408023,0.5531378403198687
1185,-52.0,28,1.894646979303399,0.5528612713997088
1186,-44.0,29,2.223205443980793,0.5525848407640089
1187,-11.0,14,2.366777052056242,0.552308548343627
1188,-21.0,15,1.6182398603663821,0.5520323940694551
1189,-100.0,49,1.4883495045997182,0.5517563778724205
1190,-29.0,23,1.4136984562168728,0.5514804996834843
1191,-63.0,39,1.6455048985901441,0.5512047594336427
1192,-69.0,36,2.2514210809801574,0.5509291570539259
1193,-84.0,42,1.2693163005081523,0.550653692475399
1194,-46.0,22,2.6601347752015907,0.5503783656291613
1195,-32.0,26,2.870605312422836,0.5501031764463468
1196,-67.0,34,1.7147310271405294,0.5498281248581236
1197,-66.0,24,2.115176940263533,0.5495532107956945
1198,-98.0,47,1.8413670458077493,0.5492784341902968
1199,-157.0,61,1.3653168355963918,0.5490037949732016
1200,-30.0,15,1.4149262136242753,0.548729293075715
1201,-29.0,23,1.883516981770258,0.5484549284291772
1202,-157.0,79,1.405544936469417,0.5481807009649626
1203,-69.0,36,2.461392896566385,0.5479066106144802
1204,-2.0,14,4.7804337374898385,0.547632657309173
1205,-49.0,34,2.160112054377119,0.5473588409805185
1206,-25.0,28,1.81645516350568,0.5470851615600282
1207,-21.0,24,2.2767850550608304,0.5468116189792482
1208,-156.0,51,1.890656985184705,0.5465382131697586
1209,-99.0,39,1.3321687500048347,0.5462649440631737
1210,-155.0,59,1.2309437314818656,0.5459918115911422
1211,-34.0,28,1.9534553870374516,0.5457188156853466
1212,-144.0,57,1.2598155093761871,0.545445956277504
1213,-17.0,20,1.530071255609879,0.5451732332993653
1214,-93.0,42,2.762263218745535,0.5449006466827157
1215,-36.0,21,2.2461553069344125,0.5446281963593743
1216,-89.0,47,1.5260756047984882,0.5443558822611947
1217,-147.0,51,2.3819241685187214,0.5440837043200641
1218,-19.0,22,0.9530826531513544,0.5438116624679041
1219,-33.0,27,1.772670855301992,0.5435397566366702
1220,-102.0,51,2.2950761346211133,0.5432679867583519
1221,-223.0,127,1.3117096756962128,0.5429963527649727
1222,-30.0,24,1.7903344466211293,0.5427248545885902
1223,-74.0,32,2.4072798828547004,0.5424534921612959
1224,-58.0,34,1.218120838625693,0.5421822654152153
1225,-24.0,18,1.1878448981339886,0.5419111742825077
1226,-121.0,52,2.049766363006978,0.5416402186953665
1227,-142.0,46,2.242615898730381,0.5413693985860188
1228,-160.0,64,1.4420801380292345,0.5410987138867258
1229,-183.0,78,1.1422193332570805,0.5408281645297824
1230,-58.0,25,2.4161362065431367,0.5405577504475175
1231,-43.0,28,1.0783100841124877,0.5402874715722938
1232,-181.0,67,1.2898452470834294,0.5400173278365077
1233,-139.0,70,1.1756874745537627,0.5397473191725894
1234,-44.0,38,2.292687928029874,0.5394774455130031
1235,-86.0,35,2.9700155376948842,0.5392077067902467
1236,-54.0,39,1.1806586212275825,0.5389381029368515
1237,-94.0,43,2.0675583462127562,0.5386686338853831
1238,-67.0,34,1.5163317130891163,0.5383992995684405
1239,-189.0,84,1.335718652878103,0.5381300999186562
1240,-27.0,21,1.5397255978826527,0.537861034868697
1241,-11.0,14,0.9682501414813415,0.5375921043512626
1242,-78.0,27,2.0002266243003763,0.537323308299087
1243,-35.0,20,1.300207580117229,0.5370546466449375
1244,-155.0,68,2.019880573037376,0.5367861193216151
1245,-18.0,21,1.4764044050383636,0.5365177262619544
1246,-65.0,41,1.892252576722237,0.5362494673988234
1247,-118.0,49,1.2536484255614326,0.535981342665124
1248,-3.0,15,1.4564307890235662,0.5357133519937914
1249,-131.0,62,1.4915749507504255,0.5354454953177946
1250,-64.0,40,2.3942832428452165,0.5351777725701358
1251,-54.0,30,2.863820825062993,0.5349101836838507
1252,-103.0,43,1.1478447864125918,0.5346427285920088
1253,0.0,12,2.015170739353033,0.5343754072277128
1254,8.0,13,0.9593366484846724,0.534108219524099
1255,-19.0,22,1.518895571961255,0.533841165414337
1256,-71.0,29,2.0002062965536958,0.5335742448316299
1257,-77.0,26,2.5029626172348505,0.5333074577092141
1258,-241.0,91,1.225490037336813,0.5330408039803595
1259,-62.0,29,1.2458494873521468,0.5327742835783693
1260,-15.0,18,1.4205388015773943,0.5325078964365801
1261,-157.0,70,1.8515836671197519,0.5322416424883619
1262,-86.0,35,2.9782574466213867,0.5319755216671178
1263,-15.0,18,1.3848657293938027,0.5317095339062843
1264,-47.0,32,1.797710403721001,0.5314436791393312
1265,-58.0,34,1.973017405447431,0.5311779572997616
1266,-36.0,21,1.5359654307437798,0.5309123683211118
1267,-69.0,36,2.4621283206155096,0.5306469121369513
1268,-359.0,137,1.2830543366098226,0.5303815886808828
1269,-71.0,38,1.4681220916290112,0.5301163978865424
1270,-68.0,35,2.526597703836178,0.5298513396875991
1271,-92.0,50,3.262360459786871,0.5295864140177553
1272,-31.0,25,2.2225950329950503,0.5293216208107464
1273,-104.0,53,2.1302304984654725,0.5290569600003411
1274,3.0,18,2.002548184442311,0.5287924315203409
1275,-88.0,37,3.286328643769979,0.5285280353045808
1276,-103.0,43,2.1579016869288714,0.5282637712869286
1277,-107.0,47,1.4232688366519675,0.5279996394012851
1278,14.0,7,0.5265331278299998,0.5277356395815845
1279,-63.0,39,1.8320833861308523,0.5274717717617938
1280,-156.0,78,2.082026351006822,0.5272080358759129
1281,-85.0,34,3.3822308562741044,0.526944431857975
1282,-17.0,20,2.47594472990646,0.5266809596420461
1283,-85.0,52,1.1936138297107204,0.5264176191622251
1284,-141.0,72,2.8219103002070938,0.526154410352644
1285,-12.0,15,1.3265275703234978,0.5258913331474677
1286,-5.0,17,2.40976959067412,0.525628387480894
1287,-1.0,13,1.2563774180705662,0.5253655732871536
1288,-27.0,12,0.45843118664928006,0.5251028905005101
1289,1.0,20,1.343558951270188,0.5248403390552598
1290,-193.0,79,1.561432690181154,0.5245779188857322
1291,-63.0,39,1.1281978763319318,0.5243156299262894
1292,-222.0,63,1.5321651788304385,0.5240534721113264
1293,-103.0,43,2.249016035260088,0.5237914453752707
1294,-232.0,100,1.0910032529215985,0.523529549652583
1295,-73.0,31,2.3942365255214315,0.5232677848777567
1296,-8.0,20,1.2056679543236266,0.5230061509853179
1297,-66.0,42,1.3668427028580932,0.5227446479098252
1298,-61.0,37,1.5526888843254483,0.5224832755858704
1299,-23.0,26,4.045052780069764,0.5222220339480774
1300,-54.0,21,2.2675959820535527,0.5219609229311034
1301,-160.0,64,2.0202176644704077,0.5216999424696379
1302,-24.0,27,1.571369098438717,0.5214390924984031
1303,-55.0,22,1.3449451144166844,0.521178372952154
1304,-79.0,37,1.6957652953411357,0.5209177837656779
1305,-14.0,17,2.420184752034812,0.520657324873795
1306,-54.0,30,1.9012290450400913,0.5203969962113582
1307,-27.0,30,1.4293725025650856,0.5201367977132525
1308,-132.0,54,1.8085106663589896,0.5198767293143959
1309,-55.0,31,3.0884056437597387,0.5196167909497387
1310,-91.0,49,2.282493998443497,0.5193569825542639
1311,-115.0,55,1.7301552192217344,0.5190973040629868
1312,-38.0,23,1.841110454292245,0.5188377554109553
1313,-99.0,39,2.2670941544347802,0.5185783365332499
1314,-32.0,26,1.758461530465134,0.5183190473649834
1315,-65.0,32,1.0971348604955573,0.5180598878413009
1316,-71.0,38,1.3622954887394063,0.5178008578973803
1317,-32.0,17,2.0926433191040674,0.5175419574684316
1318,-26.0,20,1.828437381819993,0.5172831864896974
1319,-29.0,23,2.8782989865868247,0.5170245448964526
1320,-49.0,25,1.9353930910782748,0.5167660326240043
1321,-13.0,16,2.505096504887013,0.5165076496076924
1322,-44.0,29,1.479500677381195,0.5162493957828885
1323,-14.0,17,0.9460695531313222,0.5159912710849971
1324,-43.0,19,2.341031967386398,0.5157332754494546
1325,-24.0,18,0.820790285059246,0.5154754088117299
1326,-26.0,20,1.7709106758612556,0.5152176711073241
1327,-47.0,23,2.0185279998689336,0.5149600622717705
1328,-130.0,70,1.1851411744634743,0.5147025822406346
1329,-33.0,18,2.0755613895164027,0.5144452309495143
1330,-52.0,37,1.4897245725273165,0.5141880083340395
1331,-6.0,9,2.518209716599146,0.5139309143298726
1332,-14.0,26,0.721909675002858,0.5136739488727077
1333,-148.0,52,2.337617964704648,0.5134171118982713
1334,-19.0,22,1.6370043728145551,0.5131604033423223
1335,-191.0,77,1.3878508973304624,0.5129038231406511
1336,-84.0,51,1.483112987947132,0.5126473712290808
1337,-110.0,50,2.555726568031677,0.5123910475434663
1338,-111.0,69,1.5377175587462382,0.5121348520196947
1339,-88.0,37,2.8003035814727535,0.5118787845936849
1340,-4.0,16,1.7916385536139015,0.511622845201388
1341,-45.0,30,1.1104626226302388,0.5113670337787873
1342,-144.0,57,1.3948064179979913,0.511111350261898
1343,-57.0,24,3.242434784637956,0.5108557945867671
1344,-2.0,14,2.5392119372314084,0.5106003666894737
1345,-32.0,26,2.4683048214530294,0.510345066506129
1346,-136.0,58,2.4489170038653314,0.510089893972876
1347,-42.0,18,1.5136234540080016,0.5098348490258896
1348,-60.0,36,2.329157403038093,0.5095799316013767
1349,-127.0,67,1.3616360479808862,0.5093251416355761
1350,-74.0,32,2.3453694975550845,0.5090704790647583
1351,-28.0,22,1.4401663026189515,0.508815943825226
1352,-76.0,43,1.5540217381319053,0.5085615358533134
1353,4.0,17,1.2863245423396534,0.5083072550853868
1354,-85.0,43,1.6621022556658596,0.5080531014578441
1355,-44.0,20,1.912972613117935,0.5077990749071152
1356,-37.0,31,1.4049993649853818,0.5075451753696616
1357,-55.0,31,3.943422418417534,0.5072914027819768
1358,-38.0,23,2.421789576578124,0.5070377570805858
1359,-115.0,55,1.2823995089951772,0.5067842382020455
1360,-36.0,21,1.5599092570458581,0.5065308460829445
1361,-60.0,27,1.9612914668075272,0.506277580659903
1362,-99.0,39,2.4150935511112293,0.5060244418695731
1363,-42.0,27,1.9551983994061966,0.5057714296486383
1364,-102.0,42,2.1821648582543425,0.505518543933814
1365,-61.0,28,0.7830423400009013,0.5052657846618471
1366,-35.0,20,1.5410621747113042,0.5050131517695162
1367,-25.0,28,1.6368845664696399,0.5047606451936315
1368,-111.0,51,2.5411433511644668,0.5045082648710347
1369,-169.0,64,1.1039205544140718,0.5042560107385993
1370,-66.0,33,1.226967520566519,0.50400388273323
1371,-109.0,40,1.9846723542267894,0.5037518807918635
1372,-40.0,25,2.083717284936805,0.5035000048514676
1373,-27.0,21,1.9981503899639224,0.5032482548490419
1374,-24.0,27,1.3239052937707156,0.5029966307216174
1375,-75.0,33,1.897632514186599,0.5027451324062566
1376,-78.0,45,2.205541182449754,0.5024937598400535
1377,-97.0,55,1.5649355950137849,0.5022425129601336
1378,-84.0,42,2.120869406149153,0.5019913917036535
1379,-147.0,69,1.530393465034349,0.5017403960078016
1380,-94.0,52,1.6344366155687085,0.5014895258097978
1381,-64.0,31,2.4335114409443217,0.5012387810468929
1382,-18.0,21,2.3821419801806223,0.5009881616563695
1383,-61.0,37,1.6183035199042173,0.5007376675755414
1384,-31.0,25,1.1137899488398475,0.5004872987417537
1385,-29.0,23,1.840598082055241,0.5002370550923828
1386,-53.0,29,1.4531842931389354,0.49998693656483667
1387,-14.0,17,2.193808112432251,0.49973694309655425
1388,-41.0,26,2.408920148642146,0.499487074625006
1389,-42.0,36,1.3533991550427862,0.4992373310876935
1390,-95.0,44,0.9499724233265732,0.49898771242214973
1391,-43.0,28,1.7783088908535352,0.4987382185659387
1392,-49.0,34,1.4941230929312366,0.4984888494566558
1393,-79.0,37,1.4201961563251166,0.4982396050319275
1394,-51.0,27,1.6252330600486615,0.49799048522941153
1395,-61.0,46,1.8204028227127889,0.49774148998679685
1396,-92.0,41,0.9233888186402827,0.4974926192418035
1397,-41.0,26,3.264853985967347,0.49724387293218264
1398,-57.0,33,2.499284249915297,0.49699525099571656
1399,-127.0,58,1.5122246881656163,0.49674675337021873
1400,-32.0,35,2.62188531001662,0.49649837999353363
1401,-28.0,22,1.7231814124200662,0.4962501308035369
1402,-39.0,24,1.4464505962023424,0.4960020057381352
1403,-63.0,30,1.3989297644299261,0.49575400473526615
1404,-83.0,41,2.5953022716883303,0.49550612773289854
1405,-98.0,38,1.3631346653789507,0.4952583746690321
1406,-37.0,22,1.1152910435567838,0.4950107454816976
1407,-34.0,28,1.9301610884970235,0.4947632401089568
1408,-19.0,13,0.6726153214637269,0.49451585848890234
1409,-236.0,113,1.2912354256636607,0.49426860055965793
1410,-1.0,22,1.6985479085142197,0.49402146625937815
1411,-99.0,48,2.638480394324815,0.4937744555262485
1412,-97.0,55,1.5352023334342542,0.4935275682984854
1413,-122.0,62,1.2479123109645884,0.49328080451433615
1414,-37.0,31,1.7118725187039139,0.493034164112079
1415,-23.0,26,0.9529795655230491,0.492787647030023
1416,-43.0,28,3.643802368113594,0.492541253206508
1417,-20.0,23,0.8837048357322249,0.4922949825799048
1418,-10.0,13,1.4904338400009758,0.49204883508861486
1419,-112.0,52,2.9630324365435277,0.49180281067107057
1420,-43.0,28,1.6674534864953188,0.49155690926573503
1421,-33.0,27,1.6538199335036738,0.49131113081110217
1422,-25.0,28,2.930714525296616,0.49106547524569666
1423,-30.0,33,3.0838704235241696,0.4908199425080738
1424,-50.0,35,2.563050954782412,0.4905745325368198
1425,-30.0,33,1.8792254893811438,0.49032924527055144
1426,-170.0,83,1.605640056767358,0.4900840806479162
1427,-104.0,53,1.1975666341262303,0.48983903860759226
1428,-50.0,26,2.2665636041988395,0.4895941190882885
1429,-144.0,48,2.2536754684495524,0.48934932202874437
1430,-154.0,49,1.9797308598256618,0.48910464736773
1431,-147.0,60,1.3935730410446534,0.4888600950440462
1432,-111.0,42,1.7979736163181212,0.4886156649965242
1433,-65.0,32,1.8886177180794892,0.48837135716402597
1434,-32.0,35,2.348816049124625,0.488127171485444
1435,-60.0,36,1.7925744620235653,0.4878831078997013
1436,-73.0,49,2.2307012097848578,0.4876391663457515
1437,-193.0,79,1.1377703678149775,0.4873953467625787
1438,-15.0,18,0.75351597648454,0.4871516490891974
1439,-41.0,26,2.3198591910028727,0.4869080732646528
1440,-70.0,46,1.2077333383252569,0.4866646192280205
1441,-75.0,42,2.7117457046537625,0.4864212869184065
1442,-58.0,34,1.8300294507738315,0.48617807627494736
1443,-13.0,16,1.6725059011687116,0.4859349872368099
1444,-8.0,20,1.955314403913102,0.48569201974319154
1445,-32.0,17,3.8633365865561604,0.48544917373331997
1446,-25.0,28,1.8737919343267713,0.48520644914645333
1447,-6.0,18,2.4918679641054737,0.48496384592188013
1448,-29.0,23,1.5262156766673243,0.48472136399891924
1449,-15.0,27,1.504130493186305,0.4844790033169198
1450,-72.0,39,1.164366562099411,0.4842367638152614
1451,-11.0,14,1.6402705050015058,0.48399464543335374
1452,-67.0,52,1.9788979099498276,0.4837526481106371
1453,-23.0,17,2.3619628900238014,0.4835107717865818
1454,-24.0,18,1.6034452138779889,0.48326901640068853
1455,-56.0,32,2.046569958609811,0.48302738189248823
1456,-27.0,39,2.091926300987979,0.482785868201542
1457,-58.0,25,1.836488622629127,0.48254447526744126
1458,-25.0,28,2.124503061720633,0.48230320302980756
1459,-45.0,39,1.8171122818131569,0.48206205142829267
1460,-4.0,16,0.8942385583392265,0.48182102040257857
1461,-130.0,52,1.3263846516396316,0.4815801098923773
1462,-26.0,20,1.2737849115851643,0.48133931983743117
1463,-43.0,28,1.9481749477675332,0.48109865017751247
1464,-14.0,17,1.2057136937528856,0.48085810085242375
1465,-46.0,31,2.0469931861562154,0.48061767180199755
1466,-94.0,34,2.695127369052174,0.48037736296609657
1467,-36.0,30,1.6643359270524123,0.48013717428461355
1468,-39.0,24,1.8698244787325375,0.4798971056974713
1469,-22.0,16,2.3289672169348687,0.4796571571446226
1470,-95.0,44,1.4964034144372074,0.4794173285660503
1471,-84.0,42,1.77834938738589,0.47917761990176727
1472,-10.0,22,2.261035382952047,0.47893803109181643
1473,-24.0,27,2.3147811581288664,0.47869856207627054
1474,-29.0,23,1.2535397854343515,0.47845921279523246
1475,-20.0,23,1.251576090930892,0.47821998318883485
1476,-83.0,32,2.5419671482163935,0.4779808731972405
1477,-37.0,22,1.1110322310403622,0.4777418827606419
1478,-26.0,29,1.5114315781327252,0.4775030118192616
1479,-35.0,29,1.35011238298232,0.47726426031335195
1480,-40.0,34,1.8081582647288454,0.4770256281831953
1481,-100.0,40,1.1177443512415035,0.47678711536910373
1482,-20.0,23,1.2253906348363797,0.4765487218114192
1483,7.0,14,0.09400480286684372,0.47631044745051354
1484,-32.0,26,2.1694470246238544,0.4760722922267883
1485,-121.0,70,0.9732338245524578,0.475834256080675
1486,-18.0,21,1.6525048321397893,0.47559633895263465
1487,-32.0,26,2.4269581453238125,0.47535854078315837
1488,-7.0,19,2.0082739281565734,0.47512086151276683
1489,-137.0,50,1.3710789330749291,0.4748833010820105
1490,-50.0,26,2.131899948941998,0.47464585943146953
1491,-34.0,28,1.5273229076918768,0.4744085365017538
1492,-35.0,20,1.1133274565822375,0.47417133223350294
1493,-73.0,40,1.3050575867466627,0.4739342465673862
1494,-54.0,30,2.686582984646894,0.4736972794441025
